04/09/2020,CALI,10074,MPLX4 BY CHOCKRI VASO 169G,Bon Yurt,14/09/2020,11.0,10,5093.35011,56027.0
04/09/2020,CALI,1958,MPL X4 UND YOGO PREMIO BOT 150G,Yogo Yogo,14/09/2020,131.0,10,3952.28682,517750.0
04/09/2020,CALI,1451,Q FOND NAT 400G,Quesos Maduros,14/09/2020,1.0,10,19327.2048,19327.0
04/09/2020,CALI,4717,YOGO PREMIO MOR BOT 150G,Yogo Yogo,14/09/2020,7.0,10,861.23241,6029.0
04/09/2020,CALI,15666,#N/D,Yogurt Finesse,13/09/2020,132.0,9,0.0,0.0
04/09/2020,CALI,560056,AREPA YUK PAQ 240G,Don Maiz,13/09/2020,84.0,9,2602.06182,218573.0
04/09/2020,CALI,4279,AL FNSSE NAT BOT 1000G,Yogurt Finesse,13/09/2020,49.0,9,4231.85607,207361.0
04/09/2020,CALI,4274,AL FNSSE MELO BOT 1000G,Yogurt Finesse,13/09/2020,18.0,9,4453.88508,80170.0
04/09/2020,CALI,4198,RGN TZOS FRE BOT 1000G,Regeneris,13/09/2020,18.0,9,4304.67489,77484.0
04/09/2020,CALI,560057,AREPA QSD PAQ 350G,Don Maiz,12/09/2020,32.0,8,2741.67279,87734.0
04/09/2020,CALI,560055,AREPA ANT PAQ 480G,Don Maiz,12/09/2020,17.0,8,2940.66,49991.0
04/09/2020,CALI,4796,MPLX6 KUMIS BOL 150G,Kumis Alpina,12/09/2020,24.0,8,2773.20303,66557.0
04/09/2020,CALI,4275,AL FNSSE MOR BOT 1000G,Yogurt Finesse,12/09/2020,18.0,8,4465.17648,80373.0
04/09/2020,CALI,14856,YOGURT NATURAL 113G,Baby Gu,12/09/2020,46.0,8,660.18123,30368.0
04/09/2020,CALI,4768,YOGO MELO VASO 150G,Yogo Yogo,12/09/2020,27.0,8,504.85563,13631.0
04/09/2020,CALI,1412,Q CAMEM 120G,Quesos Maduros,12/09/2020,12.0,8,9653.74461,115845.0
04/09/2020,CALI,4758,YOGO FRE BOL 150G,Yogo Yogo,12/09/2020,525.0,8,353.18214,185421.0
04/09/2020,MEDELLIN,15447,#N/D,Queso Campesino,24/09/2020,220.0,20,3213.0,706860.0
04/09/2020,MEDELLIN,11749,LCH SDESC PURACE BOL 900ML,Leche Alpina Bolsa,22/09/2020,40.0,18,2308.5405,92342.0
04/09/2020,MEDELLIN,11404,LCH ACTLFE CAJ 200ML,Actilife,22/09/2020,1998.0,18,892.58058,1783376.0
04/09/2020,MEDELLIN,14097,MP X12 UND YOGO MULTISAB BOL 150G,Yogo Yogo,22/09/2020,441.0,18,4665.66615,2057559.0
04/09/2020,MEDELLIN,14508,YOG ORIG GUANAB VASO 150G,Yogurt Alpina,22/09/2020,30.0,18,772.39143,23172.0
04/09/2020,MEDELLIN,560630,AREPA DOBLE CREM PAQ 500G,Don Maiz,21/09/2020,40.0,17,15333.66,613346.0
04/09/2020,MEDELLIN,560054,AREPA RPLT PAQ 360G,Don Maiz,21/09/2020,7.0,17,3717.2268,26021.0
04/09/2020,MEDELLIN,15665,#N/D,Yogurt Finesse,20/09/2020,16.0,16,0.0,0.0
04/09/2020,MEDELLIN,5013,LCH SEMIDESC BOL 1.1L,Leche Alpina Bolsa,20/09/2020,198.0,16,2716.21206,537810.0
04/09/2020,MEDELLIN,14097,MP X12 UND YOGO MULTISAB BOL 150G,Yogo Yogo,20/09/2020,1617.0,16,4665.66615,7544382.0
04/09/2020,MEDELLIN,4178,A.L FNSSE MELOC VASO 150G,Yogurt Finesse,20/09/2020,649.0,16,753.55101,489055.0
04/09/2020,MEDELLIN,11302,YOX NJAMIEL BOT 100G,Yox,19/09/2020,640.0,15,447.85548,286628.0
04/09/2020,MEDELLIN,10011,ALPINITO MOR 90G X4UND,Alpinito,19/09/2020,300.0,15,3319.35183,995806.0
04/09/2020,MEDELLIN,14892,YOGURT GRIEGO MEZCLADO LIMON 150G,Yogurt Griego,19/09/2020,326.0,15,1389.50163,452978.0
04/09/2020,MEDELLIN,14892,YOGURT GRIEGO MEZCLADO LIMON 150G,Yogurt Griego,19/09/2020,68.0,15,1389.50163,94486.0
04/09/2020,MEDELLIN,1411,CUNA QUESO AZUL 180 GR,Quesos Maduros,19/09/2020,0.0,15,32017.45626,0.0
04/09/2020,MEDELLIN,15617,#N/D,Baby Gu,19/09/2020,2.0,15,6159.933,12320.0
04/09/2020,MEDELLIN,4198,RGN TZOS FRE BOT 1000G,Regeneris,17/09/2020,32.0,13,4304.67489,137750.0
04/09/2020,MEDELLIN,4767,YOGO MOR VASO 150G,Yogo Yogo,17/09/2020,400.0,13,499.57407,199830.0
04/09/2020,MEDELLIN,10010,ALPINITO FRE 90G X4UND,Alpinito,17/09/2020,177.0,13,3432.25206,607509.0
04/09/2020,MEDELLIN,4757,YOGO MELOC BOL 150G,Yogo Yogo,17/09/2020,22.0,13,356.43798,7842.0
04/09/2020,MEDELLIN,4195,RGN TZOS FRE BOT 1750G,Regeneris,17/09/2020,3.0,13,6953.31756,20860.0
04/09/2020,MEDELLIN,13421,PR 7X9 ALPIN CHOC BOL 180ML,Alpin,17/09/2020,188.0,13,7782.68466,1463145.0
04/09/2020,MEDELLIN,14728,MPLX3 GELATINA FTOS ROJOS FINESSE,Postres Finesse,16/09/2020,14.0,12,1906.2117,26687.0
04/09/2020,MEDELLIN,14622,QUESO SABANA TAJADO 1 KG,Queso Sabana,16/09/2020,7.0,12,23503.86918,164527.0
04/09/2020,MEDELLIN,1618,QUESO FINESSE BAJO EN GRASA BLOQUE 3 KG,Queso Finesse,16/09/2020,101.0,12,25546.4253,2580189.0
04/09/2020,MEDELLIN,1614,QUESO CAMPESINO BLOQUE 3 KG,Queso Campesino,16/09/2020,6.0,12,19117.05012,114702.0
04/09/2020,MEDELLIN,2400,NECTAR FRUTTO CLASICO PERA CAJ 200ML,Frutto,16/09/2020,2283.0,12,470.56986,1074311.0
04/09/2020,MEDELLIN,15536,#N/D,Yogo Yogo,16/09/2020,4774.0,12,413.1,1972139.0
04/09/2020,MEDELLIN,15537,#N/D,Yogo Yogo,16/09/2020,31522.0,12,413.1,13021738.0
04/09/2020,MEDELLIN,14860,YOGURT NATURAL BANANO 113G,Baby Gu,15/09/2020,55.0,11,783.43191,43089.0
04/09/2020,MEDELLIN,2402,NECTAR FRUTTO CLASICO DZNO CAJ 200ML,Frutto,14/09/2020,53.0,10,491.03055,26025.0
04/09/2020,MEDELLIN,15666,#N/D,Yogurt Finesse,13/09/2020,136.0,9,0.0,0.0
04/09/2020,MEDELLIN,4757,YOGO MELOC BOL 150G,Yogo Yogo,13/09/2020,175.0,9,356.43798,62377.0
04/09/2020,MEDELLIN,2401,NECTAR FRUTTO CLASICO MANZ CAJ 200ML,Frutto,13/09/2020,3267.0,9,479.95029,1567998.0
04/09/2020,PEREIRA,1451,Q FOND NAT 400G,Quesos Maduros,24/09/2020,10.0,20,19327.2048,193272.0
04/09/2020,PEREIRA,4717,YOGO PREMIO MOR BOT 150G,Yogo Yogo,24/09/2020,295.0,20,861.23241,254064.0
04/09/2020,PEREIRA,4716,YOGO PREMIO MELOC BOT 150G,Yogo Yogo,24/09/2020,109.0,20,866.5767,94457.0
04/09/2020,PEREIRA,4715,YOGO PREMIO FRE BOT 150G,Yogo Yogo,24/09/2020,374.0,20,863.26272,322860.0
04/09/2020,PEREIRA,4192,YOX FRE BOT 100G,Yox,24/09/2020,1120.0,20,465.2271,521054.0
04/09/2020,PEREIRA,4194,YOX VLLA BOT 100G,Yox,24/09/2020,31.0,20,461.0655,14293.0
04/09/2020,PEREIRA,15639,#N/D,Alpin,24/09/2020,14.0,20,6570.78696,91991.0
04/09/2020,PEREIRA,15447,#N/D,Queso Campesino,23/09/2020,110.0,19,3213.0,353430.0
04/09/2020,PEREIRA,9029,MPL X3 UND YOGO MULTISAB 1000G,Yogo Yogo,23/09/2020,30.0,19,6976.41903,209293.0
04/09/2020,PEREIRA,4242,MPL X6 UND AVENA ORIG BOL 200G,Avena Alpina,23/09/2020,508.0,19,3544.84323,1800780.0
04/09/2020,PEREIRA,1411,CUNA QUESO AZUL 180 GR,Quesos Maduros,23/09/2020,19.0,19,32017.45626,608332.0
04/09/2020,PEREIRA,1099,QUESO TILSIT FINAS HIERBAS RUEDA 4 2 KG,Quesos Maduros,23/09/2020,9.0,19,26514.59247,238631.0
04/09/2020,PEREIRA,1614,QUESO CAMPESINO BLOQUE 3 KG,Queso Campesino,23/09/2020,21.0,19,19117.05012,401458.0
04/09/2020,PEREIRA,9029,MPL X3 UND YOGO MULTISAB 1000G,Yogo Yogo,22/09/2020,26.0,18,6976.41903,181387.0
04/09/2020,PEREIRA,1411,CUNA QUESO AZUL 180 GR,Quesos Maduros,22/09/2020,8.0,18,32017.45626,256140.0
04/09/2020,PEREIRA,4200,YOX MELOC BOT 100G,Yox,22/09/2020,418.0,18,464.2632,194062.0
04/09/2020,PEREIRA,4865,KUMIS ORIG BOT 1750G,Kumis Alpina,21/09/2020,9.0,17,6151.84542,55367.0
04/09/2020,PEREIRA,4196,YOX MULTFRT BOT 100G,Yox,21/09/2020,32.0,17,467.90001,14973.0
04/09/2020,PEREIRA,15447,#N/D,Queso Campesino,21/09/2020,121.0,17,3213.0,388773.0
04/09/2020,PEREIRA,2722,MPL X6 UND YOGO PREMIO,Yogo Yogo,20/09/2020,13.0,16,5572.18197,72438.0
04/09/2020,PEREIRA,5505,YOG GRIEGO FRE VASO 150G,Yogurt Griego,20/09/2020,903.0,16,1121.52978,1012741.0
04/09/2020,PEREIRA,5506,YOG GRIEGO MOR-ARAND VASO 150G,Yogurt Griego,19/09/2020,1435.0,15,1257.94611,1805153.0
04/09/2020,PEREIRA,4270,AL FNSSE FRTROJ BOT 1700G,Yogurt Finesse,19/09/2020,106.0,15,7396.87068,784068.0
04/09/2020,PEREIRA,10010,ALPINITO FRE 90G X4UND,Alpinito,19/09/2020,4.0,15,3432.25206,13729.0
04/09/2020,PEREIRA,10011,ALPINITO MOR 90G X4UND,Alpinito,19/09/2020,133.0,15,3319.35183,441474.0
04/09/2020,PEREIRA,14859,YOGURT NATURAL DURAZNO 113G,Baby Gu,19/09/2020,23.0,15,775.5417,17837.0
04/09/2020,PEREIRA,14858,YOGURT NATURAL MANZANA 113G,Baby Gu,19/09/2020,210.0,15,759.64347,159525.0
04/09/2020,PEREIRA,4270,AL FNSSE FRTROJ BOT 1700G,Yogurt Finesse,17/09/2020,20.0,13,7396.87068,147937.0
04/09/2020,PEREIRA,4195,RGN TZOS FRE BOT 1750G,Regeneris,17/09/2020,50.0,13,6953.31756,347666.0
04/09/2020,PEREIRA,4810,KUMIS ORIG BOL 1000G,Kumis Alpina,16/09/2020,795.0,12,2762.06157,2195839.0
04/09/2020,PEREIRA,1618,QUESO FINESSE BAJO EN GRASA BLOQUE 3 KG,Queso Finesse,16/09/2020,6.0,12,25546.4253,153279.0
04/09/2020,PEREIRA,14622,QUESO SABANA TAJADO 1 KG,Queso Sabana,15/09/2020,19.0,11,23503.86918,446574.0
04/09/2020,PEREIRA,15616,#N/D,Baby Gu,15/09/2020,27.0,11,6159.78,166314.0
04/09/2020,PEREIRA,5549,MPLX6 AVENA CAN BOL 200G,Avena Alpina,15/09/2020,7.0,11,3616.39674,25315.0
04/09/2020,PEREIRA,14853,MEZCLA CEREALES TRES CEREALES MANZ 113G,Baby Gu,15/09/2020,168.0,11,1245.44295,209234.0
04/09/2020,PEREIRA,14860,YOGURT NATURAL BANANO 113G,Baby Gu,15/09/2020,119.0,11,783.43191,93228.0
04/09/2020,PEREIRA,14859,YOGURT NATURAL DURAZNO 113G,Baby Gu,15/09/2020,33.0,11,775.5417,25593.0
04/09/2020,PEREIRA,15535,#N/D,Alpin,14/09/2020,66.0,10,3116.92365,205717.0
04/09/2020,PEREIRA,1958,MPL X4 UND YOGO PREMIO BOT 150G,Yogo Yogo,14/09/2020,45.0,10,3952.28682,177853.0
04/09/2020,PEREIRA,560057,AREPA QSD PAQ 350G,Don Maiz,13/09/2020,120.0,9,2741.67279,329001.0
04/09/2020,PEREIRA,4274,AL FNSSE MELO BOT 1000G,Yogurt Finesse,13/09/2020,72.0,9,4453.88508,320680.0
04/09/2020,PEREIRA,14510,AVENA BOLSA FAMILIAR ORG 800ML,Avena Alpina,12/09/2020,90.0,8,1761.52419,158537.0
04/09/2020,PEREIRA,4907,RGN TZOS FRE VASO 200G,Regeneris,12/09/2020,55.0,8,912.16152,50169.0
04/09/2020,PEREIRA,560055,AREPA ANT PAQ 480G,Don Maiz,12/09/2020,44.0,8,2940.66,129389.0
04/09/2020,PEREIRA,14856,YOGURT NATURAL 113G,Baby Gu,12/09/2020,98.0,8,660.18123,64698.0
04/09/2020,PEREIRA,560057,AREPA QSD PAQ 350G,Don Maiz,12/09/2020,60.0,8,2741.67279,164500.0
04/09/2020,BUCARAMANGA,15535,#N/D,Alpin,24/09/2020,1120.0,20,3116.92365,3490954.0
04/09/2020,BUCARAMANGA,14510,AVENA BOLSA FAMILIAR ORG 800ML,Avena Alpina,24/09/2020,1360.0,20,1761.52419,2395673.0
04/09/2020,BUCARAMANGA,13421,PR 7X9 ALPIN CHOC BOL 180ML,Alpin,24/09/2020,1.0,20,7782.68466,7783.0
04/09/2020,BUCARAMANGA,10009,MPLX3 ALPINITO MULTSAB 45G X4UND,Alpinito,24/09/2020,341.0,20,6040.97091,2059971.0
04/09/2020,BUCARAMANGA,10005,ALPINITO FREMOR 45G X6UND,Alpinito,24/09/2020,23.0,20,2766.96216,63640.0
04/09/2020,BUCARAMANGA,10004,ALPINITO FREMELO 45G X6UND,Alpinito,24/09/2020,207.0,20,2755.33722,570355.0
04/09/2020,BUCARAMANGA,1425,Q TILSIT NAT RDA 4 2 KG,Quesos Maduros,24/09/2020,4.0,20,29115.18243,116461.0
04/09/2020,BUCARAMANGA,1411,CUNA QUESO AZUL 180 GR,Quesos Maduros,24/09/2020,10.0,20,32017.45626,320175.0
04/09/2020,BUCARAMANGA,4757,YOGO MELOC BOL 150G,Yogo Yogo,23/09/2020,60.0,19,356.43798,21386.0
04/09/2020,BUCARAMANGA,1614,QUESO CAMPESINO BLOQUE 3 KG,Queso Campesino,23/09/2020,9.0,19,19117.05012,172053.0
04/09/2020,BUCARAMANGA,14509,YOG ORIG FRTROJ VASO 150G,Yogurt Alpina,22/09/2020,11.0,18,748.28781,8231.0
04/09/2020,BUCARAMANGA,14508,YOG ORIG GUANAB VASO 150G,Yogurt Alpina,22/09/2020,28.0,18,772.39143,21627.0
04/09/2020,BUCARAMANGA,11404,LCH ACTLFE CAJ 200ML,Actilife,22/09/2020,63.0,18,892.58058,56233.0
04/09/2020,BUCARAMANGA,5042,MPL X5 UND YOG ORIG VASO 150G,Yogurt Alpina,22/09/2020,160.0,18,4245.23898,679238.0
04/09/2020,BUCARAMANGA,4089,MPLX6 AVENA DESL BOL 200ML,Avena Alpina,21/09/2020,317.0,17,3067.25067,972318.0
04/09/2020,BUCARAMANGA,5020,MPL X6 UND LCH BAJA GRAS BOL 1.1L,Leche Alpina Bolsa,20/09/2020,158.0,16,17109.91656,2703367.0
04/09/2020,BUCARAMANGA,5013,LCH SEMIDESC BOL 1.1L,Leche Alpina Bolsa,20/09/2020,325.0,16,2716.21206,882769.0
04/09/2020,BUCARAMANGA,1448,Q FOND FINA HBA 450G,Quesos Maduros,20/09/2020,4.0,16,18126.02169,72504.0
04/09/2020,BUCARAMANGA,4272,AL FNSSE MELO BOT 1700G,Yogurt Finesse,19/09/2020,19.0,15,7049.88045,133948.0
